#------------------------------------------------------------------------
# Program: Diag Quadratic
#          (c) Amal Medhi <amedhi@iisertvm.ac.in>
#------------------------------------------------------------------------
# job_72369_diag.x_20260122172749_amedhi@isha.local
# Lattice: HONEYCOMB2 (Size = 1x100x1, Sites/unitcell = 100, Boundary = 0-1-0)
# No of sites = 10000
# Model: MKM
# lambda = 0.060000
# eta = 0.600000
# lambda_R = 0.360000
# t = 1.000000
# Results: WaveFunction
#------------------------------------------------------------------------
# wf_0:   psi(40,98,0)        cols: (6,7)
# wf_1:   psi(40,99,0)        cols: (8,9)
# wf_2:   psi(40,100,0)       cols: (10,11)
# wf_3:   psi(40,101,0)       cols: (12,13)
# wf_4:   psi(49,98,0)        cols: (14,15)
# wf_5:   psi(49,99,0)        cols: (16,17)
# wf_6:   psi(49,100,0)       cols: (18,19)
# wf_7:   psi(49,101,0)       cols: (20,21)
#------------------------------------------------------------------------
# basis   label   xcoord        ycoord        zcoord        Re[wf_1]      Im[wf_1]      Re[wf_2]      Im[wf_2]      Re[wf_3]      Im[wf_3]      Re[wf_4]      Im[wf_4]      Re[wf_5]      Im[wf_5]      Re[wf_6]      Im[wf_6]      Re[wf_7]      Im[wf_7]      Re[wf_8]      Im[wf_8]      
#------------------------------------------------------------------------
     154    77-0  3.377499E+01 -5.750000E+01  0.000000E+00  7.322675E-03  6.350912E-02  1.574294E-02 -1.255189E-01  3.049895E-02 -9.412157E-02  5.141257E-02  2.087334E-02  1.077745E-01  4.183931E-03  4.468232E-02  5.141508E-02  5.086451E-02  5.484632E-02 -2.807064E-02 -3.338609E-02
     155    77-1  3.377499E+01 -5.750000E+01  0.000000E+00 -2.350265E-02  1.739168E-03  3.390229E-02 -1.550784E-02  2.645399E-02 -1.187290E-02 -5.075482E-02 -2.327404E-02  5.352442E-02  4.785404E-03 -8.003973E-02 -8.075579E-02 -8.856909E-02 -5.716431E-02  4.013276E-02  1.231025E-02
     156    78-0  3.377499E+01 -5.850000E+01  0.000000E+00 -1.945018E-02 -2.471373E-02  2.784158E-02  2.496691E-02  1.836495E-02  1.762948E-02 -5.132867E-02 -4.511536E-02 -2.023018E-02  1.712410E-02 -1.914842E-02 -3.381348E-02  1.861117E-02  3.064434E-02 -7.287610E-02 -6.665757E-02
     157    78-1  3.377499E+01 -5.850000E+01  0.000000E+00  1.542194E-03 -1.133073E-01 -2.764657E-02  1.219926E-01 -3.215188E-02  7.254860E-02  5.206201E-02  4.257467E-02 -5.975657E-02  1.367864E-02 -5.198140E-03  1.996174E-02 -3.631757E-02 -1.466561E-02  6.405995E-02  3.170744E-02
     158    79-0  3.464102E+01 -5.900000E+01  0.000000E+00  7.919315E-02 -1.143277E-02 -1.268962E-01 -1.123688E-02 -9.011948E-02 -2.551501E-02  4.587019E-02  1.932093E-02  4.921755E-02 -9.139780E-02 -2.234593E-02  6.762573E-02 -1.769816E-02  7.344437E-02  1.126700E-02 -4.733179E-02
     159    79-1  3.464102E+01 -5.900000E+01  0.000000E+00  8.446082E-03  2.813704E-02 -1.862410E-02 -3.417149E-02 -1.278458E-02 -2.511342E-02 -4.501206E-02 -2.179434E-02  2.475505E-02 -4.905264E-02  2.306217E-02 -1.120794E-01 -6.650980E-04 -1.073435E-01  1.390005E-02  5.003990E-02
     160    80-0  3.464102E+01 -6.000000E+01  0.000000E+00 -2.353908E-02  2.411820E-02  2.236442E-02 -2.903332E-02  1.545040E-02 -1.819051E-02 -4.658660E-02 -4.258025E-02  7.878541E-03  2.249267E-02  1.693723E-02 -3.222889E-02 -1.385869E-02  2.910550E-02  1.432424E-02 -9.085178E-02
     161    80-1  3.464102E+01 -6.000000E+01  0.000000E+00 -1.211619E-01 -4.137937E-04  1.184233E-01  2.403090E-02  6.789675E-02  2.792143E-02  4.728584E-02  4.027963E-02 -1.294993E-02  5.495773E-02 -1.649360E-02  2.796256E-03 -7.430177E-03 -3.742171E-02  9.824681E-03  6.902272E-02
     162    81-0  3.550704E+01 -6.050000E+01  0.000000E+00 -1.596611E-02 -9.736076E-02 -7.078874E-03  1.290401E-01 -2.122319E-02  8.673134E-02  4.012353E-02  1.750860E-02 -6.158970E-02 -7.950265E-02 -7.036650E-02  2.068848E-02 -7.159133E-02  2.619123E-02  4.961798E-02 -2.048200E-02
     163    81-1  3.550704E+01 -6.050000E+01  0.000000E+00  3.215250E-02 -1.031142E-02 -3.366657E-02  1.891692E-02 -2.335696E-02  1.240656E-02 -3.913986E-02 -2.007190E-02 -3.187167E-02 -4.492773E-02  1.074444E-01 -4.092278E-02  9.063780E-02 -6.036591E-02 -4.023860E-02  4.584316E-02
     164    82-0  3.550704E+01 -6.150000E+01  0.000000E+00  2.800820E-02  2.199885E-02 -2.958215E-02 -1.987175E-02 -1.771020E-02 -1.349025E-02 -4.162238E-02 -3.973699E-02  2.195698E-02  1.115380E-03  3.237073E-02 -4.436724E-03 -2.907199E-02  2.964648E-03  7.794810E-02 -3.446978E-02
     165    82-1  3.550704E+01 -6.150000E+01  0.000000E+00  1.588279E-03  1.245771E-01  1.999650E-02 -1.126240E-01  2.370195E-02 -6.256632E-02  4.285850E-02  3.763827E-02  3.956704E-02  3.123563E-02 -9.078881E-03 -1.556302E-02  2.507128E-02 -2.734040E-02 -4.777967E-02  4.618748E-02
     166    83-0  3.637307E+01 -6.200000E+01  0.000000E+00 -1.120782E-01  1.395963E-02  1.284894E-01  6.375379E-03  8.218021E-02  1.869026E-02  3.434744E-02  1.551353E-02 -9.753786E-02  2.092978E-02 -5.367642E-02 -4.758103E-02 -6.188264E-02 -4.549518E-02  4.965509E-02  3.074666E-02
     167    83-1  3.637307E+01 -6.200000E+01  0.000000E+00 -1.155126E-02 -2.826354E-02  1.930436E-02  2.911364E-02  1.236282E-02  1.997462E-02 -3.327869E-02 -1.805510E-02 -4.953411E-02  1.019131E-02  9.485593E-02  6.917969E-02  1.014312E-01  4.353252E-02 -6.874622E-02 -1.026908E-02
     168    84-0  3.637307E+01 -6.300000E+01  0.000000E+00  1.960544E-02 -3.020911E-02 -1.693812E-02  2.899195E-02 -1.136368E-02  1.673998E-02 -3.668227E-02 -3.672434E-02  7.841449E-03 -1.745775E-02  1.819655E-02  2.149101E-02 -1.688139E-02 -2.075211E-02  6.597607E-02  4.211777E-02
     169    84-1  3.637307E+01 -6.300000E+01  0.000000E+00  1.251112E-01 -4.923789E-03 -1.058092E-01 -1.537906E-02 -5.719925E-02 -1.946722E-02  3.834626E-02  3.411397E-02  4.093138E-02 -2.071218E-02  7.533734E-03 -1.533269E-02  3.395766E-02  4.596959E-03 -6.047504E-02 -1.216743E-02
     170    85-0  3.723909E+01 -6.350000E+01  0.000000E+00  1.329985E-02  1.137465E-01  4.290318E-03 -1.213063E-01  1.539890E-02 -7.516012E-02  2.866159E-02  1.315670E-02 -2.279815E-02  9.185682E-02  1.369863E-02 -7.354547E-02  3.735358E-03 -7.738288E-02  3.937374E-03  6.220312E-02
     171    85-1  3.723909E+01 -6.350000E+01  0.000000E+00 -2.314021E-02  2.200052E-02  2.490889E-02 -2.422272E-02  1.730962E-02 -1.426904E-02 -2.738711E-02 -1.561845E-02 -9.143596E-03  5.099466E-02 -5.181126E-03  1.176152E-01  1.945549E-02  1.104223E-01 -3.256751E-02 -7.097198E-02
     172    86-0  3.723909E+01 -6.450000E+01  0.000000E+00 -3.147978E-02 -1.545213E-02  2.814352E-02  1.300625E-02  1.585121E-02  8.850400E-03 -3.195179E-02 -3.327250E-02 -1.267552E-02 -1.163713E-02 -7.372115E-03  2.452531E-02  7.049290E-03 -2.182328E-02  1.027720E-03  6.929910E-02
     173    86-1  3.723909E+01 -6.450000E+01  0.000000E+00 -6.879859E-03 -1.236889E-01 -1.194990E-02  9.846435E-02 -1.610473E-02  5.188740E-02  3.311357E-02  3.034761E-02 -1.570217E-05 -4.026860E-02  1.460234E-02  2.204049E-03  1.429420E-02  3.016407E-02 -2.320511E-02 -5.381580E-02
     174    87-0  3.810512E+01 -6.500000E+01  0.000000E+00  1.141760E-01 -2.635103E-02 -1.147462E-01  4.311414E-03 -6.932057E-02 -9.657379E-03  2.285854E-02  1.034857E-02  7.199868E-02  5.562675E-02  6.983110E-02 -3.122284E-02  6.694201E-02 -4.008854E-02 -5.174118E-02  4.114295E-02
     175    87-1  3.810512E+01 -6.500000E+01  0.000000E+00  3.148071E-02  3.067155E-02 -2.729827E-02 -2.717401E-02 -1.480786E-02 -1.751428E-02 -2.133748E-02 -1.287674E-02  4.003891E-02  3.167342E-02 -1.022660E-01  5.892865E-02 -8.254642E-02  7.778747E-02  4.507755E-02 -7.261659E-02
     176    88-0  3.810512E+01 -6.600000E+01  0.000000E+00 -1.100195E-02  3.316343E-02  9.436538E-03 -2.787246E-02  6.768729E-03 -1.534958E-02 -2.709424E-02 -2.921798E-02 -1.339878E-02  6.928616E-03 -2.044806E-02  7.558849E-03  1.959416E-02 -4.073828E-03 -5.086916E-02  3.320812E-02
     177    88-1  3.810512E+01 -6.600000E+01  0.000000E+00 -1.169104E-01  5.996352E-03  8.841854E-02  1.030421E-02  4.548022E-02  1.368426E-02  2.803920E-02  2.716505E-02 -3.090461E-02 -1.411472E-02  4.494672E-03  1.686654E-02 -1.492419E-02  2.884880E-02  2.678101E-02 -4.696745E-02
     178    89-0  3.897114E+01 -6.650000E+01  0.000000E+00 -3.503384E-02 -1.304806E-01  8.908427E-03  1.159237E-01 -6.608599E-03  6.691568E-02  1.686252E-02  7.414472E-03  8.003390E-02 -3.968961E-02  6.201728E-02  4.177644E-02  7.073788E-02  3.380186E-02 -6.676915E-02 -1.962126E-02
     179    89-1  3.897114E+01 -6.650000E+01  0.000000E+00  3.600565E-02 -2.078157E-02 -2.678172E-02  2.032714E-02 -1.589597E-02  1.117618E-02 -1.531117E-02 -1.004215E-02  4.063699E-02 -2.225301E-02 -1.070524E-01 -5.445895E-02 -1.114988E-01 -2.698376E-02  9.203042E-02 -1.966726E-03
     180    90-0  3.897114E+01 -6.750000E+01  0.000000E+00  3.329177E-02  8.379593E-03 -2.634425E-02 -7.410351E-03 -1.411239E-02 -5.513410E-03 -2.193826E-02 -2.506011E-02  3.018159E-03  1.253236E-02 -1.383937E-02 -1.034839E-02  1.243018E-02  1.242247E-02 -4.792632E-02 -2.070879E-02
     181    90-1  3.897114E+01 -6.750000E+01  0.000000E+00  7.064355E-03  1.035038E-01  7.321741E-03 -7.530092E-02  1.058273E-02 -3.802368E-02  2.413748E-02  2.344684E-02 -2.252251E-02  1.887831E-02 -1.126345E-02  1.191453E-02 -2.912957E-02  4.121606E-03  4.763723E-02 -4.730729E-03
     182    91-0  3.983717E+01 -6.800000E+01  0.000000E+00 -1.364749E-01  1.562119E-02  1.100318E-01 -5.118137E-05  6.077392E-02  9.107177E-03  1.111593E-02  4.487059E-03 -5.438524E-04 -8.329362E-02 -3.685125E-03  7.770394E-02  1.096332E-02  7.822572E-02 -2.295256E-02 -6.822697E-02
     183    91-1  3.983717E+01 -6.800000E+01  0.000000E+00 -1.200891E-02 -1.310106E-02  1.660023E-02  1.283193E-02  1.005579E-02  8.817116E-03 -9.590433E-03 -6.927786E-03 -5.575595E-03 -4.720597E-02 -1.374615E-02 -1.192428E-01 -3.908333E-02 -1.095057E-01  5.590920E-02  8.129130E-02
     184    92-0  3.983717E+01 -6.900000E+01  0.000000E+00  4.933012E-03 -2.921510E-02 -4.358135E-03  2.212878E-02 -3.513407E-03  1.167774E-02 -1.714493E-02 -2.104623E-02  1.215558E-02  2.034498E-04  7.002018E-04 -1.465280E-02 -3.141080E-03  1.319336E-02 -6.952658E-03 -4.105712E-02
     185    92-1  3.983717E+01 -6.900000E+01  0.000000E+00  9.101950E-02 -1.171377E-02 -6.385884E-02 -2.546980E-03 -3.185348E-02 -6.916326E-03  1.992373E-02  1.802649E-02  4.592083E-03  2.270672E-02 -1.457071E-02 -7.536426E-03 -1.877120E-02 -2.170263E-02  2.886445E-02  3.302893E-02
     186    93-0  4.070319E+01 -6.950000E+01  0.000000E+00  6.249165E-03  1.004986E-01  9.789717E-04 -8.492835E-02  7.021038E-03 -4.737226E-02  5.777893E-03  1.050820E-03 -7.290754E-02 -3.121594E-02 -6.710459E-02  4.174658E-02 -5.928628E-02  5.282088E-02  4.457557E-02 -5.927335E-02
     187    93-1  4.070319E+01 -6.950000E+01  0.000000E+00  4.922222E-03  4.090685E-02  4.641812E-03 -3.078640E-02  5.761000E-03 -1.619011E-02 -3.936885E-03 -3.245237E-03 -4.263270E-02 -1.695556E-02  9.325775E-02 -7.564750E-02  7.067952E-02 -9.361774E-02 -3.863246E-02  9.634425E-02
     188    94-0  4.070319E+01 -7.050000E+01  0.000000E+00 -2.515212E-02  2.748051E-03  1.904386E-02 -1.544721E-03  1.028206E-02  2.112053E-04 -1.299570E-02 -1.637692E-02  2.412500E-03 -1.018771E-02  8.450143E-03 -7.031386E-03 -1.074452E-02  2.098854E-03  2.451627E-02 -2.053640E-02
     189    94-1  4.070319E+01 -7.050000E+01  0.000000E+00 -9.452061E-03 -8.208707E-02 -2.507840E-03  5.483165E-02 -5.887503E-03  2.677167E-02  1.400927E-02  1.293627E-02  1.641404E-02  3.655744E-03 -6.384964E-04 -1.977531E-02  5.057463E-03 -2.762297E-02 -6.238610E-03  3.817000E-02
     190    95-0  4.156922E+01 -7.100000E+01  0.000000E+00  7.895243E-02 -4.957012E-02 -7.142017E-02  2.180749E-02 -4.104312E-02  4.071307E-03  1.952119E-04 -3.005216E-03 -5.839154E-02  4.992999E-02 -6.924821E-02 -3.418588E-02 -7.693008E-02 -2.032200E-02  7.607865E-02  2.752659E-03
     191    95-1  4.156922E+01 -7.100000E+01  0.000000E+00  5.870640E-02  3.106349E-02 -3.513775E-02 -2.186444E-02 -1.619438E-02 -1.285941E-02  1.987677E-03  6.218092E-04 -2.840181E-02  2.976364E-02  1.159462E-01  3.729158E-02  1.181264E-01  8.201532E-03 -1.058638E-01  2.113340E-02
     192    96-0  4.156922E+01 -7.200000E+01  0.000000E+00  8.363345E-03  2.604930E-02 -4.824022E-03 -1.959066E-02 -1.255920E-03 -1.061761E-02 -8.455005E-03 -1.081000E-02 -1.036351E-02 -3.445991E-03  6.515224E-03  1.224650E-03 -5.795160E-03 -6.284511E-03  2.144322E-02  6.927316E-03
     193    96-1  4.156922E+01 -7.200000E+01  0.000000E+00 -6.246948E-02 -2.371302E-03  3.937242E-02  7.697915E-03  1.841740E-02  7.017423E-03  9.076356E-03  9.878661E-03  8.088721E-03 -9.254259E-03  1.602046E-02 -1.002588E-02  2.228769E-02 -1.090661E-02 -2.774187E-02  1.524008E-02
     194    97-0  4.243524E+01 -7.250000E+01  0.000000E+00 -6.349199E-02 -1.296925E-01  2.454898E-02  9.061398E-02  4.088772E-03  4.728322E-02 -5.753431E-03 -6.747082E-03  1.764164E-02  6.775875E-02 -7.152242E-03 -7.985550E-02 -2.557543E-02 -7.594083E-02  4.148474E-02  6.462175E-02
     195    97-1  4.243524E+01 -7.250000E+01  0.000000E+00  4.945885E-02  1.187933E-03 -2.464015E-02  3.691089E-03 -1.122005E-02  2.249661E-03  7.652731E-03  4.170559E-03  1.731851E-02  3.852472E-02  3.274870E-02  1.168138E-01  5.859757E-02  1.044546E-01 -7.879391E-02 -7.982448E-02
     196    98-0  4.243524E+01 -7.350000E+01  0.000000E+00  2.308876E-02 -4.987143E-03 -1.605343E-02  2.169110E-03 -8.277491E-03  5.753650E-05 -3.238042E-03 -5.698818E-03 -6.369460E-03  9.634538E-03  2.408672E-03  3.039111E-03  2.050089E-03 -4.367282E-03  2.010165E-03  1.130554E-02
     197    98-1  4.243524E+01 -7.350000E+01  0.000000E+00 -2.261385E-03  2.961238E-02  5.274015E-03 -1.743249E-02  4.170515E-03 -7.691997E-03  7.321342E-03  5.316238E-03 -3.644807E-04 -5.742061E-03  1.609888E-02  1.309049E-02  2.045618E-02  1.317502E-02 -2.517350E-02 -1.118547E-02
     198    99-0  4.330127E+01 -7.400000E+01  0.000000E+00 -1.336016E-01 -3.118795E-02  8.005172E-02  2.031616E-02  3.793025E-02  1.356739E-02 -1.073587E-02 -1.094599E-02  6.597621E-02  9.040879E-03  6.081428E-02 -4.911907E-02  4.827543E-02 -6.080800E-02 -3.022586E-02  6.818007E-02
     199    99-1  4.330127E+01 -7.400000E+01  0.000000E+00  3.649352E-02  4.132193E-02 -7.549144E-03 -2.180017E-02  4.878368E-04 -9.260403E-03  1.319885E-02  8.697138E-03  3.816628E-02  2.898480E-03 -8.354292E-02  8.976510E-02 -5.824401E-02  1.072299E-01  2.575025E-02 -1.132414E-01

