#------------------------------------------------------------------------
# Program: Diag Quadratic
#          (c) Amal Medhi <amedhi@iisertvm.ac.in>
#------------------------------------------------------------------------
# job_71954_diag.x_20260122170524_amedhi@isha.local
# Lattice: HONEYCOMB2 (Size = 1x100x1, Sites/unitcell = 100, Boundary = 0-1-0)
# No of sites = 10000
# Model: MKM
# lambda = 0.060000
# eta = 0.250000
# lambda_R = 0.840000
# t = 1.000000
# Results: WaveFunction
#------------------------------------------------------------------------
# wf_0:   psi(25,98,0)        cols: (6,7)
# wf_1:   psi(25,99,0)        cols: (8,9)
# wf_2:   psi(25,100,0)       cols: (10,11)
# wf_3:   psi(25,101,0)       cols: (12,13)
# wf_4:   psi(49,98,0)        cols: (14,15)
# wf_5:   psi(49,99,0)        cols: (16,17)
# wf_6:   psi(49,100,0)       cols: (18,19)
# wf_7:   psi(49,101,0)       cols: (20,21)
#------------------------------------------------------------------------
# basis   label   xcoord        ycoord        zcoord        Re[wf_1]      Im[wf_1]      Re[wf_2]      Im[wf_2]      Re[wf_3]      Im[wf_3]      Re[wf_4]      Im[wf_4]      Re[wf_5]      Im[wf_5]      Re[wf_6]      Im[wf_6]      Re[wf_7]      Im[wf_7]      Re[wf_8]      Im[wf_8]      
#------------------------------------------------------------------------
     154    77-0  3.377499E+01 -5.750000E+01  0.000000E+00  1.350922E-02 -6.152000E-02  3.572130E-02 -3.450808E-04  3.573779E-02 -3.295143E-04 -4.121334E-02 -4.224326E-02  1.196708E-01 -5.852215E-02  8.519011E-02 -4.112017E-02 -8.568928E-02 -4.243155E-02  1.192020E-01  6.067401E-02
     155    77-1  3.377499E+01 -5.750000E+01  0.000000E+00  2.038552E-02  5.737715E-03 -1.706879E-03  1.654794E-02 -1.715544E-03  1.653951E-02  2.581756E-02 -2.619631E-02  3.743752E-02  1.095737E-02  2.642778E-02  7.496031E-03 -1.575965E-02 -1.919993E-02  2.177885E-02  2.648870E-02
     156    78-0  3.377499E+01 -5.850000E+01  0.000000E+00 -3.735778E-02  7.258989E-03 -1.895124E-03  2.121338E-03 -1.913599E-03  2.039893E-03  3.647420E-02 -3.059157E-02  2.885633E-03  3.785889E-02  2.032072E-03  2.416751E-02 -1.973624E-02  7.368477E-03  3.132796E-02 -1.181109E-02
     157    78-1  3.377499E+01 -5.850000E+01  0.000000E+00 -9.568312E-03 -9.178669E-02  3.132192E-03 -4.802075E-03  3.309562E-03 -4.822986E-03  5.449777E-02  6.989224E-02 -8.007176E-02  1.010313E-01 -5.088771E-02  6.352778E-02 -8.288111E-02 -1.850517E-03  1.300197E-01  4.357370E-03
     158    79-0  3.464102E+01 -5.900000E+01  0.000000E+00 -1.639579E-02  5.187578E-02 -4.408568E-02 -9.920884E-04 -4.409747E-02 -1.002651E-03  3.726562E-02  3.581408E-02 -4.824766E-02 -1.232630E-01 -3.191756E-02 -8.281909E-02 -4.825662E-02  7.576885E-02  7.276095E-02 -1.113811E-01
     159    79-1  3.464102E+01 -5.900000E+01  0.000000E+00 -1.661130E-02 -6.309212E-03  2.694435E-03 -2.046833E-02  2.699958E-03 -2.046097E-02 -2.212031E-02  2.381358E-02  1.370551E-02 -3.615227E-02  8.971977E-03 -2.412619E-02 -1.960909E-02  1.287482E-02  2.876944E-02 -1.906580E-02
     160    80-0  3.464102E+01 -6.000000E+01  0.000000E+00  3.514908E-02 -3.940400E-03  2.625116E-03 -1.588737E-03  2.637704E-03 -1.522852E-03 -3.292220E-02  2.994375E-02  3.659128E-02  3.838150E-05  2.234942E-02 -1.115615E-04  4.831060E-03  1.871378E-02 -8.210995E-03 -3.084590E-02
     161    80-1  3.464102E+01 -6.000000E+01  0.000000E+00  1.820791E-03  8.499828E-02 -4.154936E-03  5.097702E-03 -4.297750E-03  5.109603E-03 -5.226644E-02 -6.402786E-02  9.050989E-02  8.464672E-02  5.441710E-02  5.143637E-02 -9.907642E-03  7.586374E-02  1.772301E-02 -1.243234E-01
     162    81-0  3.550704E+01 -6.050000E+01  0.000000E+00  1.778473E-02 -4.196201E-02  5.465806E-02  3.349743E-03  5.466619E-02  3.355421E-03 -3.260514E-02 -2.872220E-02 -1.241262E-01  3.723719E-02 -7.923842E-02  2.330494E-02  6.545872E-02  5.228324E-02 -1.011258E-01 -8.265046E-02
     163    81-1  3.550704E+01 -6.050000E+01  0.000000E+00  1.281444E-02  6.301564E-03 -4.395023E-03  2.506415E-02 -4.397793E-03  2.505777E-02  1.808470E-02 -2.179947E-02 -3.413567E-02 -1.611383E-02 -2.167695E-02 -1.009979E-02  9.831142E-03  1.950801E-02 -1.505219E-02 -3.021508E-02
     164    82-0  3.550704E+01 -6.150000E+01  0.000000E+00 -3.259327E-02  9.903524E-04 -3.297037E-03  3.284414E-03 -3.304938E-03  3.231438E-03  2.867106E-02 -2.752579E-02  2.750665E-03 -3.460914E-02  1.514322E-03 -2.032312E-02  1.754266E-02 -2.415715E-03 -3.029774E-02  4.219708E-03
     165    82-1  3.550704E+01 -6.150000E+01  0.000000E+00  4.863460E-03 -7.717883E-02  5.534526E-03 -7.199469E-03  5.648681E-03 -7.205230E-03  5.009165E-02  5.684173E-02  8.669987E-02 -7.872206E-02  5.065504E-02 -4.549063E-02  6.783124E-02  1.636128E-02 -1.153858E-01 -2.925877E-02
     166    83-0  3.637307E+01 -6.200000E+01  0.000000E+00 -1.766435E-02  3.199947E-02 -6.730830E-02 -6.131634E-03 -6.731341E-02 -6.132370E-03  2.764971E-02  2.271521E-02  2.600129E-02  1.221830E-01  1.543511E-02  7.454942E-02  5.450292E-02 -5.492365E-02 -8.993437E-02  8.848232E-02
     167    83-1  3.637307E+01 -6.200000E+01  0.000000E+00 -9.076180E-03 -5.719853E-03  6.291556E-03 -3.107794E-02  6.291608E-03 -3.107245E-02 -1.439998E-02  1.861980E-02 -1.796275E-02  3.151463E-02 -1.083147E-02  1.914748E-02  1.893050E-02 -7.189907E-03 -3.064534E-02  1.168671E-02
     168    84-0  3.637307E+01 -6.300000E+01  0.000000E+00  2.950936E-02  1.487319E-03  3.859440E-03 -1.747544E-03  3.864390E-03 -1.705077E-03 -2.553316E-02  2.652981E-02 -3.188771E-02 -4.999166E-03 -1.810004E-02 -2.773929E-03 -4.509747E-04 -1.575188E-02  8.662362E-04  2.790478E-02
     169    84-1  3.637307E+01 -6.300000E+01  0.000000E+00 -1.018090E-02  6.856712E-02 -6.677531E-03  7.112669E-03 -6.768414E-03  7.114178E-03 -4.641764E-02 -5.091844E-02 -6.619158E-02 -8.609428E-02 -3.693647E-02 -4.860384E-02  2.120747E-02 -5.919627E-02 -3.870451E-02  1.041172E-01
     170    85-0  3.723909E+01 -6.350000E+01  0.000000E+00  1.602698E-02 -2.221371E-02  8.316604E-02  1.108602E-02  8.316900E-02  1.108161E-02 -2.231573E-02 -1.560223E-02  1.174443E-01 -1.512240E-02  6.886703E-02 -8.469339E-03 -4.461960E-02 -5.487543E-02  7.461518E-02  9.395797E-02
     171    85-1  3.723909E+01 -6.350000E+01  0.000000E+00  5.485891E-03  4.576794E-03 -9.390973E-03  3.772850E-02 -9.388501E-03  3.772385E-02  1.061348E-02 -1.639080E-02  2.837448E-02  1.926069E-02  1.658185E-02  1.120242E-02 -4.500699E-03 -1.800619E-02  7.353616E-03  3.047603E-02
     172    86-0  3.723909E+01 -6.450000E+01  0.000000E+00 -2.632424E-02 -3.578524E-03 -5.981017E-03  5.110589E-03 -5.983154E-03  5.077243E-03  2.055518E-02 -2.334570E-02 -6.777537E-03  2.866052E-02 -3.692926E-03  1.578469E-02 -1.403381E-02 -1.191583E-03  2.581525E-02  2.160069E-03
     173    86-1  3.723909E+01 -6.450000E+01  0.000000E+00  1.426513E-02 -5.921175E-02  9.765795E-03 -1.069394E-02  9.836903E-03 -1.069318E-02  4.380423E-02  4.346520E-02 -8.270576E-02  5.344853E-02 -4.533156E-02  2.892691E-02 -5.008768E-02 -2.426918E-02  9.053360E-02  4.523756E-02
     174    87-0  3.810512E+01 -6.500000E+01  0.000000E+00 -1.294006E-02  1.281237E-02 -1.023472E-01 -1.636515E-02 -1.023483E-01 -1.635501E-02  1.625881E-02  1.027769E-02 -5.093996E-03 -1.100717E-01 -2.522486E-03 -6.234130E-02 -5.356501E-02  3.469934E-02  9.482832E-02 -5.978499E-02
     175    87-1  3.810512E+01 -6.500000E+01  0.000000E+00 -2.113877E-03 -2.901595E-03  1.296788E-02 -4.701361E-02  1.296252E-02 -4.700989E-02 -6.875621E-03  1.236288E-02  1.978241E-02 -2.485791E-02  1.115857E-02 -1.403981E-02 -1.656574E-02  2.372710E-03  2.889136E-02 -4.070007E-03
     176    88-0  3.810512E+01 -6.600000E+01  0.000000E+00  2.259674E-02  4.927055E-03  5.083404E-03 -1.707989E-03  5.084456E-03 -1.681582E-03 -1.836009E-02  2.186675E-02  2.486484E-02  7.875437E-03  1.335661E-02  4.212508E-03 -2.421998E-03  1.174191E-02  4.590057E-03 -2.192830E-02
     177    88-1  3.810512E+01 -6.600000E+01  0.000000E+00 -1.670564E-02  4.961527E-02 -1.020858E-02  9.876624E-03 -1.026382E-02  9.874115E-03 -3.839201E-02 -3.753739E-02  4.107020E-02  7.663120E-02  2.163945E-02  4.095547E-02 -2.559487E-02  4.101486E-02  4.867790E-02 -7.595404E-02
     178    89-0  3.897114E+01 -6.650000E+01  0.000000E+00  8.440241E-03 -4.028933E-03  1.257660E-01  2.606846E-02  1.257663E-01  2.605209E-02 -1.063819E-02 -3.270360E-03 -1.002700E-01 -3.549779E-03 -5.511494E-02 -2.281169E-03  2.558407E-02  5.055462E-02 -4.518945E-02 -9.200299E-02
     179    89-1  3.897114E+01 -6.650000E+01  0.000000E+00 -9.483949E-04  7.325428E-04 -1.827895E-02  5.642406E-02 -1.827082E-02  5.642122E-02  3.688839E-03 -1.007416E-02 -2.112731E-02 -1.964508E-02 -1.158148E-02 -1.077540E-02  3.227959E-04  1.501899E-02 -3.176787E-04 -2.716909E-02
     180    90-0  3.897114E+01 -6.750000E+01  0.000000E+00 -1.911192E-02 -6.140763E-03 -1.133065E-02  7.680029E-03 -1.132973E-02  7.660818E-03  1.228454E-02 -1.825243E-02  8.314774E-03 -2.087828E-02  4.368145E-03 -1.097025E-02  9.741335E-03  3.116896E-03 -1.873103E-02 -5.962058E-03
     181    90-1  3.897114E+01 -6.750000E+01  0.000000E+00  1.788215E-02 -3.944293E-02  1.737259E-02 -1.550839E-02  1.741360E-02 -1.550631E-02  3.577712E-02  3.027584E-02  6.795610E-02 -2.954363E-02  3.556534E-02 -1.520716E-02  3.204480E-02  2.517722E-02 -6.042481E-02 -4.873109E-02
     182    91-0  3.983717E+01 -6.800000E+01  0.000000E+00 -2.680115E-03 -3.986988E-03 -1.550864E-01 -3.560677E-02 -1.550861E-01 -3.558276E-02  3.264187E-03 -1.201885E-03 -1.041413E-02  8.842810E-02 -5.873376E-03  4.738012E-02  4.618376E-02 -1.741298E-02 -8.614777E-02  3.125360E-02
     183    91-1  3.983717E+01 -6.800000E+01  0.000000E+00  3.656724E-03  1.885402E-03  2.505474E-02 -7.083726E-02  2.504295E-02 -7.083574E-02  3.321939E-04  5.208707E-03 -1.862528E-02  1.728558E-02 -9.987953E-03  9.239600E-03  1.293189E-02  1.096354E-03 -2.380818E-02 -2.185682E-03
     184    92-0  3.983717E+01 -6.900000E+01  0.000000E+00  1.504666E-02  6.013089E-03  5.363262E-03 -1.728730E-03  5.362552E-03 -1.713520E-03 -1.168756E-02  1.584863E-02 -1.654946E-02 -7.984649E-03 -8.551353E-03 -4.132593E-03  3.545768E-03 -7.278426E-03 -6.992972E-03  1.408355E-02
     185    92-1  3.983717E+01 -6.900000E+01  0.000000E+00 -1.727828E-02  2.989298E-02 -1.473834E-02  1.405022E-02 -1.476812E-02  1.404737E-02 -2.827046E-02 -2.412310E-02 -1.942516E-02 -5.700025E-02 -9.790903E-03 -2.932647E-02  2.307920E-02 -2.373666E-02 -4.529415E-02  4.545966E-02
     186    93-0  4.070319E+01 -6.950000E+01  0.000000E+00 -4.272748E-03  1.096827E-02  1.888617E-01  5.364144E-02  1.888621E-01  5.360919E-02  2.054644E-03  7.869031E-03  7.489511E-02  1.510164E-02  3.928918E-02  8.178576E-03 -1.050435E-02 -4.043974E-02  1.895132E-02  7.687824E-02
     187    93-1  4.070319E+01 -6.950000E+01  0.000000E+00 -5.912818E-03 -4.879869E-03 -3.353871E-02  8.385138E-02 -3.352338E-02  8.385098E-02 -2.392544E-03 -2.940564E-03  1.359001E-02  1.695845E-02  7.105073E-03  8.913941E-03  2.289134E-03 -1.102851E-02 -4.555996E-03  2.091029E-02
     188    94-0  4.070319E+01 -7.050000E+01  0.000000E+00 -1.154176E-02 -6.639404E-03 -2.209028E-02  1.030565E-02 -2.208793E-02  1.029776E-02  4.048139E-03 -1.260161E-02 -6.892082E-03  1.240670E-02 -3.526490E-03  6.317813E-03 -5.274266E-03 -3.225206E-03  1.041919E-02  6.346579E-03
     189    94-1  4.070319E+01 -7.050000E+01  0.000000E+00  1.540236E-02 -1.953229E-02  3.112587E-02 -2.125921E-02  3.114470E-02 -2.125955E-02  2.618297E-02  1.786774E-02 -4.404438E-02  1.105616E-02 -2.236358E-02  5.463716E-03 -1.608398E-02 -1.950050E-02  3.107965E-02  3.870945E-02
     190    95-0  4.156922E+01 -7.100000E+01  0.000000E+00  1.219103E-02 -1.690951E-02 -2.343419E-01 -7.056743E-02 -2.343431E-01 -7.052396E-02 -1.112662E-02 -1.154224E-02  1.737577E-02 -6.024410E-02  9.177151E-03 -3.106859E-02 -3.381624E-02  4.996298E-03  6.534536E-02 -8.811368E-03
     191    95-1  4.156922E+01 -7.100000E+01  0.000000E+00  7.718242E-03  8.215874E-03  4.660506E-02 -1.061929E-01  4.658461E-02 -1.061949E-01  7.153182E-03 -2.577760E-03  1.443444E-02 -1.002913E-02  7.476562E-03 -5.155486E-03 -8.583727E-03 -2.901085E-03  1.637331E-02  5.759182E-03
     192    96-0  4.156922E+01 -7.200000E+01  0.000000E+00  7.657599E-03  4.474218E-03  2.550162E-03 -3.466859E-03  2.548773E-03 -3.459541E-03 -5.709494E-03  8.269883E-03  8.161929E-03  5.104187E-03  4.120290E-03  2.588068E-03 -2.882419E-03  3.000806E-03  5.794805E-03 -5.916803E-03
     193    96-1  4.156922E+01 -7.200000E+01  0.000000E+00 -1.202417E-02  1.127713E-02 -1.989257E-02  2.159163E-02 -1.990245E-02  2.159076E-02 -1.626778E-02 -1.078602E-02  4.909992E-03  2.957698E-02  2.368932E-03  1.487320E-02 -1.446971E-02  9.629359E-03  2.891487E-02 -1.872338E-02
     194    97-0  4.243524E+01 -7.250000E+01  0.000000E+00 -2.096570E-02  2.142978E-02  2.814433E-01  1.023876E-01  2.814475E-01  1.023328E-01  1.534604E-02  1.735842E-02 -4.488893E-02 -1.704984E-02 -2.285868E-02 -8.853814E-03  1.034626E-03  2.629153E-02 -1.349860E-03 -5.134139E-02
     195    97-1  4.243524E+01 -7.250000E+01  0.000000E+00 -8.963736E-03 -1.175765E-02 -5.892450E-02  1.240332E-01 -5.889906E-02  1.240368E-01 -7.339109E-03  4.985239E-03 -6.986766E-03 -1.138680E-02 -3.537381E-03 -5.828465E-03 -3.108400E-03  6.618614E-03  6.207142E-03 -1.290828E-02
     196    98-0  4.243524E+01 -7.350000E+01  0.000000E+00 -4.034947E-03 -5.304026E-03 -4.298825E-02  9.641987E-03 -4.298593E-02  9.645073E-03 -3.836185E-03 -6.940942E-03  2.529473E-03 -4.484862E-03  1.278990E-03 -2.250273E-03  1.248959E-03  1.597426E-03 -2.495883E-03 -3.169093E-03
     197    98-1  4.243524E+01 -7.350000E+01  0.000000E+00  6.925760E-03 -1.140261E-03  5.482923E-02 -2.563494E-02  5.483042E-02 -2.564133E-02  1.508506E-02  6.912075E-03  1.401749E-02 -1.089235E-03  7.000935E-03 -4.973300E-04  4.317993E-03  8.430251E-03 -8.377662E-03 -1.691390E-02
     198    99-0  4.330127E+01 -7.400000E+01  0.000000E+00  2.970775E-02 -2.519444E-02 -3.526992E-01 -1.255477E-01 -3.527058E-01 -1.254760E-01 -2.673314E-02 -2.012248E-02 -1.411485E-02  2.966596E-02 -7.254360E-03  1.498596E-02  1.858619E-02  1.205127E-03 -3.655912E-02 -2.837978E-03
     199    99-1  4.330127E+01 -7.400000E+01  0.000000E+00  1.004349E-02  1.531946E-02  8.099167E-02 -1.594808E-01  8.095876E-02 -1.594884E-01  1.327815E-02 -1.077724E-02 -7.676397E-03  4.190327E-03 -3.906169E-03  2.105768E-03  4.123373E-03  2.965327E-03 -7.985454E-03 -5.956834E-03

