#------------------------------------------------------------------------
# Program: Diag Quadratic
#          (c) Amal Medhi <amedhi@iisertvm.ac.in>
#------------------------------------------------------------------------
# job_70632_diag.x_20260122160527_amedhi@isha.local
# Lattice: HONEYCOMB2 (Size = 1x100x1, Sites/unitcell = 100, Boundary = 0-1-0)
# No of sites = 10000
# Model: MKM
# lambda = 0.060000
# eta = 1.000000
# lambda_R = 0.000000
# t = 1.000000
# Results: WaveFunction
#------------------------------------------------------------------------
# wf_0:   psi(40,98,0)        cols: (6,7)
# wf_1:   psi(40,99,0)        cols: (8,9)
# wf_2:   psi(40,100,0)       cols: (10,11)
# wf_3:   psi(40,101,0)       cols: (12,13)
# wf_4:   psi(49,98,0)        cols: (14,15)
# wf_5:   psi(49,99,0)        cols: (16,17)
# wf_6:   psi(49,100,0)       cols: (18,19)
# wf_7:   psi(49,101,0)       cols: (20,21)
#------------------------------------------------------------------------
# basis   label   xcoord        ycoord        zcoord        Re[wf_1]      Im[wf_1]      Re[wf_2]      Im[wf_2]      Re[wf_3]      Im[wf_3]      Re[wf_4]      Im[wf_4]      Re[wf_5]      Im[wf_5]      Re[wf_6]      Im[wf_6]      Re[wf_7]      Im[wf_7]      Re[wf_8]      Im[wf_8]      
#------------------------------------------------------------------------
     154    77-0  3.377499E+01 -5.750000E+01  0.000000E+00  5.617278E-17 -7.388944E-17  6.326459E-12 -1.947077E-11  4.158567E-04 -1.280050E-03  3.014795E-05 -9.029263E-05 -2.256798E-16 -9.837136E-17 -1.383148E-16  8.459850E-18  1.070588E-16  7.154490E-18 -9.175268E-12 -5.834945E-13
     155    77-1  3.377499E+01 -5.750000E+01  0.000000E+00 -1.111569E-03  7.648146E-04 -1.837438E-16  6.862766E-17  1.219082E-12  7.743938E-13 -1.714834E-11 -1.108938E-11  7.092608E-12  5.849885E-12  1.991871E-31 -5.941797E-31  8.546908E-28 -1.027141E-26 -4.915060E-19 -5.578554E-17
     156    78-0  3.377499E+01 -5.850000E+01  0.000000E+00  6.795317E-17 -1.653533E-16 -3.124908E-11  9.617465E-11  8.418894E-05 -2.591424E-04  6.103361E-06 -1.827947E-05 -7.320841E-17 -2.282778E-17  5.645793E-17 -5.161208E-19 -6.061662E-17 -3.352648E-17  5.971300E-11  3.797374E-12
     157    78-1  3.377499E+01 -5.850000E+01  0.000000E+00  2.250339E-04 -1.548344E-04  4.285145E-17  1.196943E-17  6.022243E-12  3.825371E-12 -8.470364E-11 -5.477601E-11  4.615871E-11  3.807154E-11 -9.523690E-32  3.003616E-31  1.163665E-27  1.073159E-26 -1.136100E-17 -1.242528E-17
     158    79-0  3.464102E+01 -5.900000E+01  0.000000E+00 -1.133249E-16 -1.888405E-17 -1.139503E-11  1.169404E-22 -2.418177E-03  9.720040E-08 -1.710262E-04 -1.384252E-06  5.990564E-17 -3.660739E-17  2.030074E-17  1.000009E-17 -8.450339E-18  4.794281E-17  1.623378E-11 -5.056753E-10
     159    79-1  3.464102E+01 -5.900000E+01  0.000000E+00  1.924031E-03  1.474767E-03  3.336776E-16  2.608155E-16  2.002283E-13 -7.786602E-13 -2.920898E-12  1.098516E-11 -3.095029E-10  4.002236E-10 -7.564048E-32 -4.814620E-34  1.120431E-26 -3.293379E-27  5.482577E-17 -3.172977E-17
     160    80-0  3.464102E+01 -6.000000E+01  0.000000E+00 -1.325586E-16  3.977240E-17  5.628282E-11  2.919034E-23 -4.895526E-04  1.967793E-08 -3.462373E-05 -2.802376E-07 -7.557709E-18 -1.188223E-17 -4.492774E-18  3.735012E-17  1.194649E-17 -1.080057E-16  1.052476E-11 -3.278411E-10
     161    80-1  3.464102E+01 -6.000000E+01  0.000000E+00 -3.895142E-04 -2.985621E-04 -5.636148E-17 -8.016161E-17  9.891099E-13 -3.845681E-12 -1.442671E-11  5.425752E-11  2.006580E-10 -2.594744E-10 -3.321341E-31  1.069963E-32 -9.948036E-27  1.956041E-27  7.312842E-18 -6.717823E-17
     162    81-0  3.550704E+01 -6.050000E+01  0.000000E+00 -5.585551E-18  9.975691E-17  1.960192E-12  6.032779E-12  1.342756E-03  4.132013E-03  9.258967E-05  2.930100E-04  1.536259E-17 -1.197091E-18 -7.373569E-17  2.798298E-17 -4.169428E-17  6.269694E-18 -2.773557E-09 -1.875631E-12
     163    81-1  3.550704E+01 -6.050000E+01  0.000000E+00  1.451776E-03 -4.106495E-03  1.222310E-16 -6.997200E-16 -4.466701E-13  2.787494E-14  6.318149E-12 -3.434373E-13  2.246252E-09  1.626952E-09 -4.568957E-32  2.483449E-31  1.001045E-27  1.439039E-26 -6.171157E-17 -3.893606E-17
     164    82-0  3.550704E+01 -6.150000E+01  0.000000E+00  7.425607E-17  1.100082E-16 -9.680031E-12 -2.979205E-11  2.718369E-04  8.365136E-04  1.874450E-05  5.931900E-05  1.144338E-16  7.561035E-17 -8.828896E-17 -4.673623E-18  7.799242E-17  1.246448E-17  2.906055E-09  1.965272E-12
     165    82-1  3.550704E+01 -6.150000E+01  0.000000E+00 -2.939076E-04  8.313475E-04  1.133225E-16  8.750034E-17 -2.205764E-12  1.379327E-13  3.120118E-11 -1.695315E-12  2.353560E-09  1.704675E-09 -8.672456E-33 -1.269686E-31 -2.226982E-27 -1.128173E-27  3.156763E-17 -7.148121E-18
     166    83-0  3.637307E+01 -6.200000E+01  0.000000E+00  8.082650E-17 -1.823953E-17  2.857724E-12 -2.076303E-12  6.315081E-03 -4.588563E-03  4.492753E-04 -3.208942E-04  3.881016E-17 -2.757415E-17  1.017674E-17 -8.757533E-18 -1.903824E-17  3.455994E-17 -7.552394E-10 -2.456116E-08
     167    83-1  3.637307E+01 -6.200000E+01  0.000000E+00 -7.823022E-03 -2.007690E-04 -1.295206E-15  6.349576E-17  9.177202E-14  2.317194E-13 -1.269041E-12 -3.286890E-12 -1.378202E-08  2.034397E-08 -9.061347E-32 -1.739093E-32 -1.056054E-26  2.831900E-27 -2.925253E-17  1.595277E-17
     168    84-0  3.637307E+01 -6.300000E+01  0.000000E+00  1.638977E-16 -8.107924E-17 -1.410403E-11  1.024712E-11  1.278469E-03 -9.289408E-04  9.095443E-05 -6.496407E-05  7.840073E-17 -8.933747E-17  2.522495E-17  3.491132E-17  8.340502E-18 -1.331986E-16 -1.094398E-09 -3.559094E-08
     169    84-1  3.637307E+01 -6.300000E+01  0.000000E+00  1.583747E-03  4.064507E-05  2.919511E-16 -1.661537E-16  4.522162E-13  1.143824E-12 -6.263207E-12 -1.622305E-11  1.997116E-08 -2.947992E-08  4.075291E-32  7.499958E-34 -3.470615E-28 -1.723181E-27 -2.580848E-17  3.950371E-17
     170    85-0  3.723909E+01 -6.350000E+01  0.000000E+00 -4.683334E-17 -2.503702E-17 -1.592891E-12 -1.157388E-12 -1.134690E-02 -8.243310E-03 -7.977700E-04 -5.895376E-04 -5.506795E-17  3.935581E-18  5.633405E-17  6.797907E-18 -1.474010E-17 -3.379678E-18 -3.005075E-07  1.870231E-08
     171    85-1  3.723909E+01 -6.350000E+01  0.000000E+00  4.000336E-03  1.347908E-02  6.497433E-16  2.343644E-15  1.070157E-13 -8.848345E-14 -1.524155E-12  1.238907E-12  2.544550E-07  1.609572E-07 -8.456280E-34  4.898326E-33 -1.904541E-27 -9.071539E-27  5.162501E-17  8.411073E-18
     172    86-0  3.723909E+01 -6.450000E+01  0.000000E+00 -1.115537E-16 -6.387291E-17  7.847957E-12  5.701927E-12 -2.297146E-03 -1.668833E-03 -1.615061E-04 -1.193501E-04 -3.685258E-17  4.374039E-17 -7.191951E-17 -1.879809E-17  7.230823E-17 -5.444317E-18  5.872751E-08 -3.654950E-09
     173    86-1  3.723909E+01 -6.450000E+01  0.000000E+00 -8.098560E-04 -2.728799E-03 -1.669549E-16 -5.682567E-16  5.274369E-13 -4.359018E-13 -7.508161E-12  6.104068E-12  4.972757E-08  3.145550E-08 -4.406469E-35 -4.444115E-33  1.916850E-28  8.459587E-27 -4.798587E-17  8.577436E-19
     174    87-0  3.810512E+01 -6.500000E+01  0.000000E+00 -5.296371E-17  6.569788E-17 -3.403742E-13  1.047543E-12 -7.785895E-03  2.396580E-02 -5.644462E-04  1.690508E-03  9.860804E-18  2.069988E-17  6.497991E-18  1.069953E-17  1.813444E-17 -1.374741E-16 -4.648800E-08 -4.953671E-07
     175    87-1  3.810512E+01 -6.500000E+01  0.000000E+00  2.081140E-02 -1.431927E-02  3.424473E-15 -2.396902E-15 -6.558231E-14 -4.186972E-14  9.226826E-13  5.965091E-13 -2.526397E-07  4.286290E-07  6.685942E-33  1.204912E-33  9.766902E-27  2.731867E-30  1.538063E-17  2.603895E-17
     176    88-0  3.810512E+01 -6.600000E+01  0.000000E+00 -3.079142E-17  1.417914E-16  1.667054E-12 -5.130619E-12 -1.576231E-03  4.851804E-03 -1.142704E-04  3.422382E-04 -2.377327E-17  1.326245E-16  1.900705E-17 -8.177314E-17 -2.139889E-17  3.453090E-17 -2.608743E-07 -2.779826E-06
     177    88-1  3.810512E+01 -6.600000E+01  0.000000E+00 -4.213206E-03  2.898894E-03 -6.613972E-16  5.148857E-16 -3.213756E-13 -2.039058E-13  4.518897E-12  2.922113E-12  1.417725E-06 -2.405315E-06  3.294196E-34  3.535443E-34 -1.726156E-27  8.857151E-28  3.982328E-17 -8.194508E-17
     178    89-0  3.897114E+01 -6.650000E+01  0.000000E+00  3.460750E-17 -4.299924E-17  6.228355E-13 -2.423508E-21  4.527442E-02 -1.819839E-06  3.202045E-03  2.591671E-05 -5.411591E-17 -2.524636E-17 -5.445151E-17 -4.355042E-18  4.268602E-17 -1.375685E-18 -2.342452E-05  2.943112E-06
     179    89-1  3.897114E+01 -6.650000E+01  0.000000E+00 -3.602275E-02 -2.761138E-02 -5.840893E-15 -4.496070E-15 -1.092196E-14  4.242399E-14  1.597008E-13 -6.002421E-13  2.070516E-05  1.134311E-05 -4.972899E-34  3.612177E-33 -1.582806E-28  4.045643E-27 -2.674295E-17  1.130751E-17
     180    90-0  3.897114E+01 -6.750000E+01  0.000000E+00  1.166991E-16  6.559351E-18 -2.994485E-12 -4.000571E-22  9.165669E-03 -3.684208E-07  6.482442E-04  5.246760E-06  1.150364E-16 -3.916036E-18  7.633099E-17  1.708943E-17 -1.591994E-16 -2.572422E-17 -7.413093E-06  9.313986E-07
     181    90-1  3.897114E+01 -6.750000E+01  0.000000E+00  7.292696E-03  5.589840E-03  1.172608E-15  9.169961E-16 -5.266986E-14  2.046102E-13  7.674671E-13 -2.886693E-12 -6.552507E-06 -3.589722E-06 -2.477625E-33  3.399129E-33 -9.481060E-29 -2.666310E-27 -3.972871E-17  3.642627E-18
     182    91-0  3.983717E+01 -6.800000E+01  0.000000E+00 -1.405885E-17 -3.806399E-17 -1.125920E-13 -3.464711E-13 -2.513980E-02 -7.736178E-02 -1.733514E-03 -5.485892E-03  3.468236E-18 -4.212805E-17  1.003217E-18 -2.137423E-17  3.078424E-18  9.848217E-17  9.840671E-06  6.240466E-05
     183    91-1  3.983717E+01 -6.800000E+01  0.000000E+00 -2.718093E-02  7.688402E-02 -4.593200E-15  1.278677E-14  2.569370E-14 -1.813857E-15 -3.627308E-13  1.961147E-14  2.859833E-05 -5.633220E-05  4.010986E-33 -1.888295E-33 -2.707445E-27  6.431515E-28 -8.430029E-17 -1.244941E-17
     184    92-0  3.983717E+01 -6.900000E+01  0.000000E+00 -3.187490E-17 -9.203807E-17  5.105193E-13  1.571165E-12 -5.089464E-03 -1.566162E-02 -3.509437E-04 -1.110599E-03 -1.065548E-17 -2.771410E-17 -2.059289E-18  3.677146E-17  1.254152E-18  9.953622E-17 -2.622751E-05 -1.663219E-04
     185    92-1  3.983717E+01 -6.900000E+01  0.000000E+00  5.502682E-03 -1.556490E-02  9.264404E-16 -2.610314E-15  1.163853E-13 -7.160767E-15 -1.645306E-12  8.947870E-14  7.622072E-05 -1.501375E-04 -1.041923E-33  8.628868E-34  6.297591E-28 -1.820437E-28 -2.312722E-17  2.371779E-17
     186    93-0  4.070319E+01 -6.950000E+01  0.000000E+00 -1.305121E-17  1.683493E-17 -1.895310E-13  1.377155E-13 -1.182340E-01  8.590932E-02 -8.411552E-03  6.007939E-03  1.214155E-16  7.500888E-19  1.434580E-17  1.925602E-18  1.129574E-16  6.918096E-18 -1.398710E-03  2.658380E-04
     187    93-1  4.070319E+01 -6.950000E+01  0.000000E+00  1.464665E-01  3.758895E-03  2.435735E-14  6.037349E-16 -6.091568E-15 -1.535404E-14  8.402324E-14  2.179797E-13  1.289137E-03  6.043058E-04 -1.749700E-33 -1.050289E-33 -2.413938E-29 -2.471492E-27  8.477601E-18 -4.166809E-18
     188    94-0  4.070319E+01 -7.050000E+01  0.000000E+00 -7.713491E-17  4.366489E-17  7.225321E-13 -5.249957E-13 -2.393455E-02  1.739094E-02 -1.702781E-03  1.216209E-03  1.446545E-16 -4.215752E-17  2.563071E-17 -3.262819E-18 -1.304290E-17 -6.044285E-18 -1.216699E-03  2.312451E-04
     189    94-1  4.070319E+01 -7.050000E+01  0.000000E+00 -2.964973E-02 -7.609267E-04 -4.955106E-15 -1.655166E-16 -2.315342E-14 -5.863919E-14  3.210241E-13  8.312936E-13 -1.121384E-03 -5.256688E-04 -7.155354E-34  1.172483E-33  2.156193E-28  3.318441E-27 -5.224864E-17  6.005937E-17
     190    95-0  4.156922E+01 -7.100000E+01  0.000000E+00  4.847254E-18 -7.821430E-18  1.514758E-13  1.100441E-13  2.124282E-01  1.543251E-01  1.493525E-02  1.103688E-02 -1.374293E-17 -6.347499E-17 -4.058785E-19 -3.737387E-19 -6.361968E-18  1.926114E-16  2.277532E-03  1.022156E-02
     191    95-1  4.156922E+01 -7.100000E+01  0.000000E+00 -7.489131E-02 -2.523453E-01 -1.243117E-14 -4.181302E-14 -1.033311E-14  8.366156E-15  1.451013E-13 -1.176052E-13  4.144870E-03 -9.617040E-03 -1.262079E-33  2.504012E-34  5.612688E-28 -1.331225E-28 -2.603317E-17  1.223529E-17
     192    96-0  4.156922E+01 -7.200000E+01  0.000000E+00  4.087867E-17  2.248514E-17 -3.638812E-13 -2.643464E-13  4.293617E-02  3.119232E-02  3.018726E-03  2.230784E-03 -4.625416E-18 -4.098223E-17  3.838593E-19 -6.947623E-18  1.309088E-17 -2.480196E-16 -1.491615E-03 -6.694366E-03
     193    96-1  4.156922E+01 -7.200000E+01  0.000000E+00  1.513709E-02  5.100424E-02  2.722314E-15  8.506318E-15 -2.428611E-14  2.025443E-14  3.482053E-13 -2.832219E-13  2.714584E-03 -6.298451E-03 -2.159081E-35  4.071488E-34 -1.335586E-27  1.063947E-28  7.400818E-18 -2.105811E-17
     194    97-0  4.243524E+01 -7.250000E+01  0.000000E+00  2.000740E-17  1.693069E-17  6.360515E-14 -1.957569E-13  1.455269E-01 -4.479470E-01  1.055012E-02 -3.159743E-02  1.828166E-16  1.342285E-17  8.315635E-19  2.589072E-20  1.931501E-17 -3.085808E-18 -5.618152E-02  1.438447E-02
     195    97-1  4.243524E+01 -7.250000E+01  0.000000E+00 -3.889879E-01  2.676429E-01 -6.450119E-14  4.434625E-14  1.220685E-14  7.902810E-15 -1.727510E-13 -1.116652E-13  5.395259E-02  2.126954E-02  2.784972E-35 -2.198302E-35  1.369327E-28  1.232040E-27 -7.963274E-18 -2.375427E-17
     196    98-0  4.243524E+01 -7.350000E+01  0.000000E+00 -2.055368E-17 -3.144677E-17 -5.156906E-14  1.587122E-13  2.830155E-02 -8.711512E-02  2.051749E-03 -6.144956E-03 -2.622456E-17  5.719908E-18 -1.164841E-18 -1.736848E-20  1.315227E-16  3.035321E-18 -1.135742E-01  2.907904E-02
     197    98-1  4.243524E+01 -7.350000E+01  0.000000E+00  7.564897E-02 -5.205023E-02  1.252249E-14 -8.701570E-15  1.008139E-14  6.219406E-15 -1.397477E-13 -9.025679E-14 -1.090683E-01 -4.299760E-02 -8.401914E-35  2.959375E-34 -6.677465E-29 -4.334797E-28  7.940193E-18  2.337597E-17
     198    99-0  4.330127E+01 -7.400000E+01  0.000000E+00  1.563846E-17 -1.340726E-17 -2.867577E-13  7.179994E-20 -8.129114E-01  3.267557E-05 -5.749336E-02 -4.653399E-04 -5.916525E-18 -2.274961E-17 -2.735431E-35 -5.960900E-20  1.012877E-31  2.754813E-18  2.759279E-01  9.521531E-01
     199    99-1  4.330127E+01 -7.400000E+01  0.000000E+00  6.467958E-01  4.957680E-01  1.071858E-13  8.215304E-14  4.972102E-15 -1.964963E-14 -7.372021E-14  2.768831E-13  3.344273E-01 -9.332149E-01  3.761118E-35  9.415575E-36 -7.164792E-29  1.514359E-30  3.009720E-18  5.565006E-19

