#------------------------------------------------------------------------
# Program: Diag Quadratic
#          (c) Amal Medhi <amedhi@iisertvm.ac.in>
#------------------------------------------------------------------------
# job_72176_diag.x_20260122172037_amedhi@isha.local
# Lattice: HONEYCOMB2 (Size = 1x100x1, Sites/unitcell = 100, Boundary = 0-1-0)
# No of sites = 10000
# Model: MKM
# lambda = 0.060000
# eta = 0.600000
# lambda_R = 0.840000
# t = 1.000000
# Results: WaveFunction
#------------------------------------------------------------------------
# wf_0:   psi(25,98,0)        cols: (6,7)
# wf_1:   psi(25,99,0)        cols: (8,9)
# wf_2:   psi(25,100,0)       cols: (10,11)
# wf_3:   psi(25,101,0)       cols: (12,13)
# wf_4:   psi(49,98,0)        cols: (14,15)
# wf_5:   psi(49,99,0)        cols: (16,17)
# wf_6:   psi(49,100,0)       cols: (18,19)
# wf_7:   psi(49,101,0)       cols: (20,21)
#------------------------------------------------------------------------
# basis   label   xcoord        ycoord        zcoord        Re[wf_1]      Im[wf_1]      Re[wf_2]      Im[wf_2]      Re[wf_3]      Im[wf_3]      Re[wf_4]      Im[wf_4]      Re[wf_5]      Im[wf_5]      Re[wf_6]      Im[wf_6]      Re[wf_7]      Im[wf_7]      Re[wf_8]      Im[wf_8]      
#------------------------------------------------------------------------
     154    77-0  3.377499E+01 -5.750000E+01  0.000000E+00  6.158557E-02  8.725588E-02  4.900873E-02  8.906590E-02  1.345086E-02  4.325321E-03 -2.881021E-02  4.339207E-02 -3.136754E-02 -1.938521E-03 -9.788017E-02  4.205957E-03 -3.603356E-02  2.013049E-02  4.897542E-02 -2.740990E-02
     155    77-1  3.377499E+01 -5.750000E+01  0.000000E+00 -1.575174E-02 -6.142671E-02 -9.544052E-03 -6.622686E-02 -5.394776E-03  4.790779E-03  1.976283E-02 -5.278481E-02  9.691186E-02 -1.451466E-04 -2.724478E-02  8.422698E-04  6.571387E-02 -6.635357E-02 -8.582541E-02  8.932194E-02
     156    78-0  3.377499E+01 -5.850000E+01  0.000000E+00  6.218437E-03 -2.072891E-02 -8.558205E-03  2.891607E-03 -5.863784E-02  4.112565E-02  5.528052E-02 -3.940703E-02  7.070163E-02  3.483581E-02  1.790949E-02 -1.135707E-02 -7.155942E-02  2.476114E-02  1.133195E-01 -4.116716E-02
     157    78-1  3.377499E+01 -5.850000E+01  0.000000E+00  1.983162E-02  1.817731E-02  2.928127E-02 -8.418585E-03  8.666788E-02 -3.890870E-02 -7.947120E-02  3.606921E-02 -2.225346E-02 -1.054582E-02  7.066301E-02 -3.741245E-02  2.809766E-02 -2.125912E-02 -4.374654E-02  3.306118E-02
     158    79-0  3.464102E+01 -5.900000E+01  0.000000E+00  5.932992E-02  5.797679E-02  6.278252E-02  6.637934E-02 -1.196640E-04  4.180002E-03  4.625761E-02  4.744213E-02 -3.664944E-03 -2.953595E-02 -6.291455E-03  9.222347E-02 -2.569570E-02 -2.923714E-02  3.710443E-02  4.202787E-02
     159    79-1  3.464102E+01 -5.900000E+01  0.000000E+00 -5.751746E-02 -6.357482E-02 -5.328372E-02 -6.686826E-02 -3.259623E-03 -8.211252E-03 -1.470978E-02 -2.347722E-02  1.739930E-02  8.981956E-02 -1.981826E-03  2.580949E-02  7.442462E-02  4.775889E-02 -1.060957E-01 -6.577739E-02
     160    80-0  3.464102E+01 -6.000000E+01  0.000000E+00 -3.269636E-03 -2.193332E-03 -1.513186E-03  1.370487E-02 -2.499265E-02  6.320908E-02  2.400024E-02 -6.391680E-02 -1.921477E-02  6.986663E-02 -8.668114E-03 -1.731204E-02 -3.604935E-02 -5.975444E-02  6.138796E-02  9.829101E-02
     161    80-1  3.464102E+01 -6.000000E+01  0.000000E+00 -1.634713E-02  1.271202E-02 -1.786197E-03 -8.892293E-03  4.320505E-02 -7.359752E-02 -4.003724E-02  7.005179E-02  5.661069E-03 -2.183002E-02 -2.696910E-02 -6.841165E-02  2.479823E-02  2.128834E-02 -4.048797E-02 -3.458953E-02
     162    81-0  3.550704E+01 -6.050000E+01  0.000000E+00  1.330571E-01 -3.548090E-03  1.295618E-01  3.836931E-03  3.192175E-02  6.681554E-03 -8.478360E-03  8.901263E-03  2.661531E-02 -8.606148E-03  8.525097E-02  1.543113E-02  2.176305E-02 -2.935613E-02 -3.290196E-02  4.477805E-02
     163    81-1  3.550704E+01 -6.050000E+01  0.000000E+00 -7.984001E-02 -2.985756E-03 -7.972349E-02 -1.232457E-02 -1.372059E-02  7.439025E-04 -1.375179E-02 -3.727305E-02 -7.960759E-02  3.187446E-02  2.382300E-02  4.463956E-03 -2.932490E-02  7.778402E-02  4.187792E-02 -1.166515E-01
     164    82-0  3.550704E+01 -6.150000E+01  0.000000E+00 -7.244225E-03 -1.677850E-02  1.306279E-03  2.821890E-03  1.186609E-02  6.043509E-02 -1.147763E-02 -6.747291E-02 -6.565219E-02 -5.157940E-03 -1.649420E-02  6.136869E-03  4.645885E-02 -4.353415E-02 -7.889984E-02  7.632614E-02
     165    82-1  3.550704E+01 -6.150000E+01  0.000000E+00  3.733010E-02  6.458228E-03  1.825111E-02 -1.900568E-02  3.329092E-03 -8.120028E-02 -6.687555E-03  8.830101E-02  2.033996E-02  1.483405E-03 -6.447277E-02  1.747445E-02 -1.423679E-02  2.624734E-02  2.392676E-02 -4.446170E-02
     166    83-0  3.637307E+01 -6.200000E+01  0.000000E+00  6.774453E-02 -6.045073E-02  7.810872E-02 -5.320220E-02  1.284006E-02 -1.048454E-02  6.493188E-02  1.030602E-02  1.242441E-02  2.286475E-02  2.303912E-02 -7.710433E-02  3.090823E-02  1.398039E-02 -4.929163E-02 -2.190499E-02
     167    83-1  3.637307E+01 -6.200000E+01  0.000000E+00 -8.079145E-02  2.525224E-02 -8.450405E-02  1.937859E-02 -1.755048E-02 -4.750056E-03 -2.709622E-02  1.456430E-02 -4.306436E-02 -6.709156E-02  6.472146E-03 -2.173550E-02 -7.670937E-02 -1.164872E-02  1.203970E-01  1.630785E-02
     168    84-0  3.637307E+01 -6.300000E+01  0.000000E+00 -1.003758E-02  8.294111E-03  6.143738E-03  1.060417E-02  3.945356E-02  4.210454E-02 -4.821871E-02 -4.928875E-02 -6.531535E-03 -5.862291E-02  3.948587E-03  1.506428E-02  4.700003E-02  3.270552E-02 -8.462288E-02 -5.686919E-02
     169    84-1  3.637307E+01 -6.300000E+01  0.000000E+00 -1.070229E-02 -3.184723E-03 -1.981591E-02 -1.104839E-02 -4.545917E-02 -6.205081E-02  5.400453E-02  6.831158E-02  2.092808E-03  1.813859E-02  9.153720E-03  5.919283E-02 -2.604448E-02 -7.602967E-03  4.573780E-02  1.311706E-02
     170    85-0  3.723909E+01 -6.350000E+01  0.000000E+00  7.126971E-02 -1.160546E-01  7.906219E-02 -1.135996E-01  4.328455E-02 -2.495123E-02 -4.449556E-02 -1.097518E-02 -1.867843E-02  1.523610E-02 -6.819311E-02 -2.891950E-02 -6.638900E-03  3.058571E-02  1.065726E-02 -5.082176E-02
     171    85-1  3.723909E+01 -6.350000E+01  0.000000E+00 -4.657288E-02  8.906881E-02 -5.537745E-02  8.461189E-02 -2.351186E-02  2.373529E-02 -4.431742E-03 -2.360043E-02  5.317762E-02 -5.057363E-02 -1.924763E-02 -8.125793E-03 -4.268424E-03 -7.160935E-02  8.920476E-03  1.168988E-01
     172    86-0  3.723909E+01 -6.450000E+01  0.000000E+00 -7.929892E-03 -5.564969E-03  5.035889E-03 -4.448272E-03  4.964997E-02  1.097212E-02 -6.110311E-02 -1.632852E-02  4.962769E-02 -1.539521E-02  1.356859E-02 -2.127275E-03 -1.968274E-02  4.676322E-02  3.464838E-02 -8.626127E-02
     173    86-1  3.723909E+01 -6.450000E+01  0.000000E+00  3.271633E-02 -1.224697E-02  6.825446E-03 -1.437100E-02 -5.587282E-02 -2.848199E-02  6.538679E-02  3.966667E-02 -1.519692E-02  4.605067E-03  5.265527E-02 -2.224110E-03  1.621436E-03 -2.404094E-02 -2.620699E-03  4.335606E-02
     174    87-0  3.810512E+01 -6.500000E+01  0.000000E+00 -5.361978E-02 -1.192535E-01 -4.175389E-02 -1.236258E-01 -1.245800E-02 -4.640089E-02  6.938386E-02  9.049699E-03 -1.679436E-02 -1.412982E-02 -3.304743E-02  5.871361E-02 -2.847608E-02  6.111886E-05  4.891292E-02 -6.123820E-04
     175    87-1  3.810512E+01 -6.500000E+01  0.000000E+00  1.261214E-03  8.626551E-02 -7.451521E-03  8.762552E-02 -1.051828E-02  2.079154E-02 -1.173783E-02  3.157828E-02  5.434859E-02  3.887984E-02 -9.163159E-03  1.680097E-02  6.331529E-02 -1.745515E-02 -1.069704E-01  3.141449E-02
     176    88-0  3.810512E+01 -6.600000E+01  0.000000E+00 -3.209641E-03  1.729448E-02  6.265339E-03  5.472640E-03  4.296677E-02 -1.327611E-02 -6.160167E-02  1.939775E-02  2.104860E-02  3.941526E-02 -6.588776E-04 -1.156898E-02 -4.318444E-02 -8.207375E-03  8.126807E-02  1.401307E-02
     177    88-1  3.810512E+01 -6.600000E+01  0.000000E+00 -2.619453E-02 -1.128509E-02 -3.216364E-02 -1.401728E-04 -6.637399E-02  9.578486E-03  9.009888E-02 -1.690382E-02 -6.247302E-03 -1.218413E-02  3.113962E-03 -4.529713E-02  2.096619E-02 -3.029827E-03 -3.880201E-02  5.870740E-03
     178    89-0  3.897114E+01 -6.650000E+01  0.000000E+00 -6.929896E-02 -9.968165E-02 -6.083711E-02 -1.091492E-01  7.452453E-03 -4.891037E-02 -7.597641E-02  9.428795E-03  9.845335E-03 -1.724672E-02  4.909120E-02  3.528338E-02 -5.395772E-03 -2.502902E-02  9.992605E-03  4.427950E-02
     179    89-1  3.897114E+01 -6.650000E+01  0.000000E+00  6.286539E-02  9.464087E-02  5.400870E-02  1.024702E-01  4.493969E-03  5.119581E-02  3.064089E-03 -4.620045E-02 -2.506338E-02  5.450938E-02  1.415538E-02  9.890687E-03  2.739418E-02  5.267297E-02 -4.964722E-02 -9.154199E-02
     180    90-0  3.897114E+01 -6.750000E+01  0.000000E+00  7.598955E-04 -2.915330E-03  2.526616E-03 -9.922533E-03  2.403940E-02 -3.185679E-02 -3.326974E-02  4.350328E-02 -2.902986E-02  2.346049E-02 -9.662046E-03 -2.595010E-04 -7.638396E-04 -3.709004E-02  2.669905E-03  7.097330E-02
     181    90-1  3.897114E+01 -6.750000E+01  0.000000E+00  1.644792E-02 -1.224244E-02  6.265033E-03 -1.751237E-03 -3.178209E-02  3.236751E-02  4.268665E-02 -3.880695E-02  8.875147E-03 -6.795789E-03 -3.725168E-02 -6.802982E-03  6.504695E-03  1.682545E-02 -1.261558E-02 -3.166928E-02
     182    91-0  3.983717E+01 -6.800000E+01  0.000000E+00 -1.681286E-01 -1.839825E-02 -1.698044E-01 -3.345951E-02 -8.014587E-02 -3.740388E-02  1.211532E-01  1.321768E-02  1.666002E-02  5.689785E-03  3.576199E-02 -3.956017E-02  2.058072E-02 -9.488238E-03 -3.724498E-02  1.778164E-02
     183    91-1  3.983717E+01 -6.800000E+01  0.000000E+00  9.929035E-02  2.644206E-02  9.771379E-02  3.588441E-02  3.279836E-02  1.965735E-02 -1.834611E-02  3.723560E-02 -5.142936E-02 -1.268583E-02  9.920325E-03 -1.167169E-02 -4.081226E-02  3.358950E-02  7.256604E-02 -6.185822E-02
     184    92-0  3.983717E+01 -6.900000E+01  0.000000E+00  5.890855E-03  1.471313E-02  3.216507E-03  4.415917E-03  4.299807E-03 -3.016964E-02 -1.087377E-02  5.201760E-02 -2.275285E-02 -1.918513E-02 -8.824603E-04  7.422746E-03  2.926018E-02 -6.923225E-03 -5.667324E-02  1.448276E-02
     185    92-1  3.983717E+01 -6.900000E+01  0.000000E+00 -3.934675E-02  2.273085E-03 -3.261906E-02  1.357515E-02 -2.319673E-02  4.456165E-02  3.682787E-02 -7.576170E-02  6.446998E-03  6.138756E-03 -8.676347E-03  2.899129E-02 -1.249007E-02  8.141416E-03  2.389043E-02 -1.586370E-02
     186    93-0  4.070319E+01 -6.950000E+01  0.000000E+00 -1.097273E-01  5.280442E-02 -1.127299E-01  4.069048E-02 -3.037808E-02 -6.883765E-03 -8.806413E-02  1.265558E-02 -2.375980E-03  1.511735E-02 -3.050359E-02 -3.440788E-02  1.171843E-02  1.563868E-02 -2.214872E-02 -2.880615E-02
     187    93-1  4.070319E+01 -6.950000E+01  0.000000E+00  1.151994E-01 -1.536608E-02  1.179936E-01 -1.363194E-03  4.836594E-02  3.155641E-02 -2.037565E-02 -6.611459E-02  2.357069E-03 -4.570506E-02 -9.224542E-03 -9.733955E-03 -3.617369E-02 -2.873871E-02  6.777483E-02  5.188041E-02
     188    94-0  4.070319E+01 -7.050000E+01  0.000000E+00  4.655352E-03 -1.012824E-02 -4.933967E-04 -1.188621E-02 -1.126080E-02 -2.550241E-02  2.351487E-02  3.967400E-02  1.086685E-02 -1.930118E-02  5.410323E-03  8.187642E-04  9.739123E-03  2.076490E-02 -1.989791E-02 -4.054758E-02
     189    94-1  4.070319E+01 -7.050000E+01  0.000000E+00  1.530673E-02  3.256499E-03  1.801287E-02  7.839397E-03  2.016678E-02  3.181741E-02 -3.449277E-02 -4.233196E-02 -3.542106E-03  5.301138E-03  2.068992E-02  8.856267E-03 -8.616550E-03 -8.038895E-03  1.699416E-02  1.546122E-02
     190    95-0  4.156922E+01 -7.100000E+01  0.000000E+00 -1.144497E-01  1.429903E-01 -1.361548E-01  1.340199E-01 -1.123766E-01  3.814815E-02  1.925467E-01 -3.837545E-02 -1.303119E-02  4.197267E-04 -3.150505E-02  2.217707E-02 -1.071210E-02  1.262167E-02  1.993783E-02 -2.425347E-02
     191    95-1  4.156922E+01 -7.100000E+01  0.000000E+00  7.908048E-02 -1.012977E-01  9.109004E-02 -9.678219E-02  5.650110E-02 -3.832068E-02 -3.363445E-02  8.295676E-02  3.800424E-02 -5.253957E-03 -8.841903E-03  7.017555E-03  1.754021E-02 -3.517697E-02 -3.181589E-02  6.679774E-02
     192    96-0  4.156922E+01 -7.200000E+01  0.000000E+00  5.880907E-03  7.555922E-03  1.207116E-03  5.669435E-03 -1.439607E-02 -8.109687E-03  2.525561E-02  2.294512E-02  1.369589E-02  4.544815E-03  5.766861E-04 -3.290199E-03 -1.254626E-02  9.573105E-03  2.456170E-02 -1.947286E-02
     193    96-1  4.156922E+01 -7.200000E+01  0.000000E+00 -3.091885E-02  1.871848E-02 -2.407671E-02  2.002231E-02  5.372087E-03  2.419156E-02 -1.413171E-02 -5.471656E-02 -3.461707E-03 -2.002852E-03  7.215602E-03 -1.278984E-02  4.268563E-03 -7.239554E-03 -8.230117E-03  1.430013E-02
     194    97-0  4.243524E+01 -7.250000E+01  0.000000E+00  3.314510E-02  1.592506E-01  2.421555E-02  1.626971E-01  1.428691E-02  6.545049E-02 -1.535698E-01 -1.349086E-02 -2.054884E-03 -1.032911E-02  1.486361E-02  2.704457E-02 -1.169524E-02 -6.151289E-03  2.258007E-02  1.142507E-02
     195    97-1  4.243524E+01 -7.250000E+01  0.000000E+00  2.373007E-02 -1.154456E-01  3.650668E-02 -1.102622E-01  4.005947E-02 -2.249335E-02 -3.130993E-02 -5.956116E-02  9.939709E-03  2.924645E-02  5.095569E-03  7.859116E-03  3.137254E-02  8.082912E-03 -6.020793E-02 -1.432567E-02
     196    98-0  4.243524E+01 -7.350000E+01  0.000000E+00 -7.860889E-04 -1.548297E-02 -2.833096E-03 -1.341094E-02 -1.287509E-02 -4.967414E-03  3.672496E-02 -1.270653E-03 -9.117824E-04  6.577893E-03 -1.480248E-03  4.191021E-04 -6.372937E-03 -5.577844E-03  1.289061E-02  1.087010E-02
     197    98-1  4.243524E+01 -7.350000E+01  0.000000E+00  3.292508E-02  7.849665E-03  3.553337E-02  6.461038E-03  3.437740E-02  1.411070E-04 -6.657166E-02  1.731730E-02  9.079750E-04 -1.370644E-03 -5.484512E-03 -4.045231E-03  5.262191E-03  1.281173E-03 -1.041454E-02 -2.384406E-03
     198    99-0  4.330127E+01 -7.400000E+01  0.000000E+00  7.644830E-02  1.574995E-01  4.960616E-02  1.691791E-01 -5.869703E-02  9.840673E-02  2.181698E-01 -1.162216E-01  7.619311E-03 -2.969069E-03  2.150841E-02 -8.885866E-03  2.509412E-03 -9.755666E-03 -4.531921E-03  1.897257E-02
     199    99-1  4.330127E+01 -7.400000E+01  0.000000E+00 -6.429278E-02 -1.350520E-01 -4.978921E-02 -1.486134E-01  6.627326E-03 -9.830858E-02  3.579064E-03  1.558048E-01 -2.027644E-02  1.149547E-02  6.175240E-03 -3.351069E-03 -1.118984E-03  2.531026E-02  1.234508E-03 -4.878480E-02

