#------------------------------------------------------------------------
# Program: Diag Quadratic
#          (c) Amal Medhi <amedhi@iisertvm.ac.in>
#------------------------------------------------------------------------
# job_71850_diag.x_20260122170032_amedhi@isha.local
# Lattice: HONEYCOMB2 (Size = 1x100x1, Sites/unitcell = 100, Boundary = 0-1-0)
# No of sites = 10000
# Model: MKM
# lambda = 0.060000
# eta = 0.250000
# lambda_R = 0.000000
# t = 1.000000
# Results: WaveFunction
#------------------------------------------------------------------------
# wf_0:   psi(40,98,0)        cols: (6,7)
# wf_1:   psi(40,99,0)        cols: (8,9)
# wf_2:   psi(40,100,0)       cols: (10,11)
# wf_3:   psi(40,101,0)       cols: (12,13)
# wf_4:   psi(49,98,0)        cols: (14,15)
# wf_5:   psi(49,99,0)        cols: (16,17)
# wf_6:   psi(49,100,0)       cols: (18,19)
# wf_7:   psi(49,101,0)       cols: (20,21)
#------------------------------------------------------------------------
# basis   label   xcoord        ycoord        zcoord        Re[wf_1]      Im[wf_1]      Re[wf_2]      Im[wf_2]      Re[wf_3]      Im[wf_3]      Re[wf_4]      Im[wf_4]      Re[wf_5]      Im[wf_5]      Re[wf_6]      Im[wf_6]      Re[wf_7]      Im[wf_7]      Re[wf_8]      Im[wf_8]      
#------------------------------------------------------------------------
     154    77-0  3.377499E+01 -5.750000E+01  0.000000E+00 -6.207237E-02  5.455538E-02  6.677516E-16 -4.122922E-15  9.568866E-02 -5.103328E-02  1.003742E-14 -6.150576E-15  6.314393E-16 -7.632783E-17  8.410821E-02  4.392629E-02 -7.199027E-02 -6.652650E-02  3.899658E-15  1.859624E-15
     155    77-1  3.377499E+01 -5.750000E+01  0.000000E+00 -7.520696E-17  7.400404E-16  8.284975E-02  6.997595E-02  5.479513E-16  2.163819E-16 -6.215361E-02  5.446281E-02  7.971058E-02  5.704908E-02  1.272313E-15  4.906445E-16 -4.994846E-16 -1.901247E-15 -4.643243E-02 -8.275107E-02
     156    78-0  3.377499E+01 -5.850000E+01  0.000000E+00  8.361744E-02 -4.830604E-02 -1.648453E-15  5.015042E-15  7.401089E-02 -1.798802E-02  8.675270E-15 -3.053331E-15 -1.026956E-15 -8.673617E-17 -7.835997E-02 -4.055930E-02 -5.923650E-02 -6.202090E-02  3.066991E-15  1.276756E-15
     157    78-1  3.377499E+01 -5.850000E+01  0.000000E+00  1.101171E-16 -4.633818E-16 -4.412511E-02 -6.208185E-02  5.591086E-16  3.763145E-16 -8.368934E-02  4.818137E-02 -6.649521E-02 -5.416588E-02 -9.793155E-16 -4.695866E-16 -4.585649E-16 -1.701125E-15 -4.345851E-02 -7.678997E-02
     158    79-0  3.464102E+01 -5.900000E+01  0.000000E+00 -1.512103E-02  7.569184E-02 -2.072793E-15 -3.490994E-15  4.185297E-02 -9.246756E-02  4.151871E-15 -1.106294E-14  8.812395E-16 -1.283695E-16  8.106912E-02  3.612117E-02 -7.131109E-02 -5.766014E-02  3.615164E-15  1.075529E-15
     159    79-1  3.464102E+01 -5.900000E+01  0.000000E+00  2.952526E-16  5.748996E-16  1.013931E-01  4.621342E-03  5.258337E-16 -1.398465E-16 -1.523382E-02  7.566922E-02  7.793315E-02  4.833619E-02  1.156093E-15  4.743676E-16 -5.546569E-16 -1.708494E-15 -4.815272E-02 -7.455371E-02
     160    80-0  3.464102E+01 -6.000000E+01  0.000000E+00  3.389828E-02 -8.230029E-02  1.794575E-15  4.778786E-15  4.426131E-02 -5.472054E-02  4.490943E-15 -7.423977E-15 -8.118506E-16  5.898060E-17 -7.463010E-02 -3.253613E-02 -5.809794E-02 -5.376590E-02  2.754741E-15  9.089951E-16
     161    80-1  3.464102E+01 -6.000000E+01  0.000000E+00 -3.931822E-17 -4.392944E-16 -6.722376E-02 -2.084148E-02  6.148470E-16 -2.997234E-17 -3.402090E-02  8.224968E-02 -6.433805E-02 -4.611678E-02 -1.030574E-15 -4.507675E-16 -5.074995E-16 -1.509570E-15 -4.471945E-02 -6.803251E-02
     162    81-0  3.550704E+01 -6.050000E+01  0.000000E+00  3.140907E-02  6.417798E-02 -3.804862E-15 -1.364579E-15 -2.156186E-02 -9.167510E-02 -3.774852E-15 -1.071466E-14  8.396062E-16  1.040834E-17  7.709328E-02  2.878228E-02 -6.953642E-02 -4.897661E-02  3.039236E-15  7.632783E-16
     163    81-1  3.550704E+01 -6.050000E+01  0.000000E+00  5.302080E-16  2.268264E-16  7.716543E-02 -5.398828E-02  3.111206E-16 -3.896586E-16  3.131339E-02  6.422472E-02  7.509150E-02  3.994106E-02  1.076469E-15  2.824778E-16 -5.908248E-16 -1.519105E-15 -4.883372E-02 -6.623490E-02
     164    82-0  3.550704E+01 -6.150000E+01  0.000000E+00 -2.131450E-02 -7.827078E-02  4.006759E-15  2.415157E-15  1.817404E-03 -6.431099E-02 -6.079480E-16 -7.945181E-15 -7.216450E-16  2.046974E-16 -6.993836E-02 -2.506794E-02 -5.593995E-02 -4.574615E-02  2.789435E-15  5.342948E-16
     165    82-1  3.550704E+01 -6.150000E+01  0.000000E+00 -2.862920E-16 -2.791183E-16 -6.040883E-02  2.213548E-02  4.286904E-16 -3.549392E-16  2.119783E-02  7.830246E-02 -6.119868E-02 -3.842798E-02 -8.501212E-16 -3.122443E-16 -5.371688E-16 -1.321347E-15 -4.487157E-02 -5.921417E-02
     166    83-0  3.637307E+01 -6.200000E+01  0.000000E+00  5.854133E-02  2.927543E-02 -3.617371E-15  1.050380E-15 -6.707758E-02 -5.462908E-02 -8.751558E-15 -5.800792E-15  4.996004E-16 -1.283695E-16  7.224607E-02  2.202251E-02 -6.669761E-02 -4.061078E-02  3.080869E-15  2.983724E-16
     167    83-1  3.637307E+01 -6.200000E+01  0.000000E+00  5.350358E-16 -1.507768E-16  2.589405E-02 -8.254233E-02  1.617917E-17 -4.523952E-16  5.849763E-02  2.936264E-02  7.123353E-02  3.199361E-02  9.634730E-16  2.421822E-16 -6.086002E-16 -1.334454E-15 -4.846850E-02 -5.792486E-02
     168    84-0  3.637307E+01 -6.300000E+01  0.000000E+00 -5.815783E-02 -4.401505E-02  4.326961E-15 -6.444766E-16 -3.387884E-02 -4.714654E-02 -4.641362E-15 -5.636405E-15 -8.396062E-16  4.857226E-16 -6.436135E-02 -1.827005E-02 -5.279982E-02 -3.808663E-02  2.921274E-15  3.053113E-16
     169    84-1  3.637307E+01 -6.300000E+01  0.000000E+00 -3.392592E-16  6.973229E-18 -3.124211E-02  4.893365E-02  1.154681E-16 -4.833213E-16  5.809217E-02  4.410168E-02 -5.712964E-02 -3.121885E-02 -7.552508E-16 -2.141817E-16 -5.481214E-16 -1.137815E-15 -4.391600E-02 -5.047338E-02
     170    85-0  3.723909E+01 -6.350000E+01  0.000000E+00  5.817405E-02 -1.105171E-02 -1.965199E-15  2.776679E-15 -7.849453E-02 -2.100093E-03 -9.730708E-15  3.675827E-16  6.869505E-16 -4.666406E-16  6.660639E-02  1.594569E-02 -6.284256E-02 -3.269254E-02  2.983724E-15  6.245005E-17
     171    85-1  3.723909E+01 -6.350000E+01  0.000000E+00  2.835683E-16 -4.221679E-16 -2.712710E-02 -7.368800E-02 -2.304714E-16 -3.346071E-16  5.819046E-02 -1.096500E-02  6.642293E-02  2.461675E-02  8.683755E-16  1.062699E-16 -6.086433E-16 -1.155836E-15 -4.706638E-02 -4.975371E-02
     172    86-0  3.723909E+01 -6.450000E+01  0.000000E+00 -6.448001E-02  6.400482E-04  2.440718E-15 -3.210827E-15 -4.930447E-02 -1.509542E-02 -6.528835E-15 -1.879498E-15 -7.216450E-16  6.748074E-16 -5.798944E-02 -1.224734E-02 -4.873011E-02 -3.090672E-02  2.317591E-15  1.630640E-16
     173    86-1  3.723909E+01 -6.450000E+01  0.000000E+00 -2.318347E-16  1.787891E-16  4.243055E-03  5.138871E-02 -1.750024E-16 -4.001068E-16  6.448089E-02 -5.439493E-04 -5.219794E-02 -2.460130E-02 -6.848191E-16 -2.032396E-16 -5.409468E-16 -9.602731E-16 -4.187110E-02 -4.194739E-02
     174    87-0  3.810512E+01 -6.500000E+01  0.000000E+00  3.527335E-02 -3.923318E-02  4.645926E-16  3.101090E-15 -5.674079E-02  4.141607E-02 -7.098319E-15  5.726341E-15  8.673617E-16 -5.689893E-16  6.026545E-02  1.064508E-02 -5.803494E-02 -2.534483E-02  2.858824E-15 -2.428613E-16
     175    87-1  3.810512E+01 -6.500000E+01  0.000000E+00  1.405845E-17 -4.508123E-16 -5.948878E-02 -3.736166E-02 -3.403262E-16 -1.158310E-16  3.533178E-02 -3.918056E-02  6.073817E-02  1.792454E-02  7.036670E-16  5.995999E-17 -5.916550E-16 -9.844788E-16 -4.465279E-02 -4.184937E-02
     176    88-0  3.810512E+01 -6.600000E+01  0.000000E+00 -4.377556E-02  3.459304E-02 -1.622061E-16 -3.635370E-15 -4.212365E-02  1.549079E-02 -5.576209E-15  2.187171E-15 -2.151057E-16  7.129713E-16 -5.092533E-02 -7.092660E-03 -4.379778E-02 -2.431834E-02  1.679212E-15  5.551115E-17
     177    88-1  3.810512E+01 -6.600000E+01  0.000000E+00 -9.473313E-17  3.052849E-16  2.999313E-02  3.338831E-02 -3.282572E-16 -1.832644E-16  4.382707E-02 -3.452776E-02 -4.648396E-02 -1.867804E-02 -5.809684E-16 -6.091237E-17 -5.162706E-16 -7.899682E-16 -3.877214E-02 -3.377006E-02
     178    89-0  3.897114E+01 -6.650000E+01  0.000000E+00  3.802630E-03 -4.595195E-02  2.238291E-15  1.850351E-15 -1.718621E-02  5.927477E-02 -2.070407E-15  7.920355E-15  2.844947E-16 -5.620504E-16  5.332535E-02  6.201847E-03 -5.235322E-02 -1.868169E-02  2.164935E-15 -3.365364E-16
     179    89-1  3.897114E+01 -6.650000E+01  0.000000E+00 -2.345080E-16 -3.096694E-16 -6.142419E-02  5.994452E-03 -2.972462E-16  9.583856E-17  3.871111E-03 -4.594623E-02  5.427131E-02  1.202039E-02  7.453903E-16 -2.742670E-17 -5.583713E-16 -8.215533E-16 -4.126889E-02 -3.433562E-02
     180    90-0  3.897114E+01 -6.750000E+01  0.000000E+00 -1.121781E-02  4.553987E-02 -1.785499E-15 -2.551539E-15 -2.054540E-02  3.200982E-02 -2.474902E-15  4.024727E-15 -3.122502E-16  7.355228E-16 -4.328249E-02 -2.885337E-03 -3.808325E-02 -1.842421E-02  1.151856E-15 -2.949030E-16
     181    90-1  3.897114E+01 -6.750000E+01  0.000000E+00  1.270178E-16  2.592889E-16  3.734339E-02  7.225873E-03 -3.114929E-16  4.491258E-17  1.128567E-02 -4.552310E-02 -4.008025E-02 -1.354099E-02 -5.300392E-16  1.951209E-17 -4.747525E-16 -6.281080E-16 -3.467078E-02 -2.606983E-02
     182    91-0  3.983717E+01 -6.800000E+01  0.000000E+00 -2.105683E-02 -3.317245E-02  2.471600E-15  3.728168E-16  1.949956E-02  4.923714E-02  2.840789E-15  6.180608E-15  1.873501E-16 -6.045511E-16  4.589750E-02  2.683816E-03 -4.588946E-02 -1.280655E-02  1.582068E-15 -6.106227E-16
     183    91-1  3.983717E+01 -6.800000E+01  0.000000E+00 -3.024188E-16 -6.481380E-17 -3.851068E-02  3.635184E-02 -1.536638E-16  2.156421E-16 -2.100737E-02 -3.320379E-02  4.712658E-02  6.995421E-03  6.333735E-16 -3.869415E-17 -5.095622E-16 -6.681800E-16 -3.697089E-02 -2.733014E-02
     184    92-0  3.983717E+01 -6.900000E+01  0.000000E+00  1.549543E-02  3.451996E-02 -2.554605E-15 -7.195391E-16  2.302978E-03  3.096732E-02  6.420919E-16  3.795959E-15 -1.457168E-16  7.269576E-16 -3.518333E-02  3.099644E-04 -3.167900E-02 -1.331619E-02  6.418477E-16 -2.255141E-17
     185    92-1  3.983717E+01 -6.900000E+01  0.000000E+00  1.518047E-16  1.692775E-16  2.791102E-02 -1.361077E-02 -1.763224E-16  1.815257E-16 -1.544397E-02 -3.454301E-02 -3.309005E-02 -9.269775E-03 -3.545231E-16  4.540933E-17 -4.170869E-16 -4.758702E-16 -2.963422E-02 -1.896776E-02
     186    93-0  4.070319E+01 -6.950000E+01  0.000000E+00 -3.026212E-02 -1.137981E-02  1.947790E-15 -1.181807E-15  3.791483E-02  2.233939E-02  5.126288E-15  2.558422E-15  2.359224E-16 -6.964881E-16  3.810075E-02  1.444335E-04 -3.874773E-02 -7.810588E-03  8.187895E-16 -2.723516E-16
     187    93-1  4.070319E+01 -6.950000E+01  0.000000E+00 -2.451585E-16  3.878314E-17 -6.704755E-03  4.349286E-02  4.214667E-18  2.169362E-16 -3.024513E-02 -1.142490E-02  3.941857E-02  2.927193E-03  4.209083E-16 -4.348248E-17 -4.460301E-16 -5.254380E-16 -3.182913E-02 -2.094265E-02
     188    94-0  4.070319E+01 -7.050000E+01  0.000000E+00  2.540924E-02  1.321624E-02 -1.981742E-15  8.755629E-16  1.568194E-02  1.811482E-02  2.503364E-15  2.074403E-15  9.714451E-17  7.398596E-16 -2.675770E-02  2.445186E-03 -2.468880E-02 -9.074736E-03  7.251144E-16 -1.717376E-16
     189    94-1  4.070319E+01 -7.050000E+01  0.000000E+00  1.696151E-16 -3.179732E-17  1.101677E-02 -2.127677E-02 -2.038541E-17  1.899882E-16 -2.538952E-02 -1.325410E-02 -2.562630E-02 -5.931329E-03 -3.032410E-16  2.998298E-17 -3.440234E-16 -3.344053E-16 -2.374492E-02 -1.257507E-02
     190    95-0  4.156922E+01 -7.100000E+01  0.000000E+00 -2.426524E-02  7.003042E-03  7.321909E-16 -1.678918E-15  3.458984E-02 -4.608689E-03  4.607948E-15 -1.093198E-15  5.898060E-17 -7.051651E-16  3.006188E-02 -1.377966E-03 -3.104486E-02 -3.770548E-03  8.049117E-16 -3.430416E-16
     191    95-1  4.156922E+01 -7.100000E+01  0.000000E+00 -1.107306E-16  2.068326E-16  1.709438E-02  3.042169E-02  1.028457E-16  1.340213E-16 -2.427565E-02  6.966871E-03  3.127276E-02 -1.227106E-04  3.472382E-16 -8.694123E-17 -3.686388E-16 -3.944049E-16 -2.592883E-02 -1.527453E-02
     192    96-0  4.156922E+01 -7.200000E+01  0.000000E+00  1.895664E-02 -3.915486E-03 -6.794236E-16  1.502271E-15  1.633520E-02  3.846182E-03  2.503826E-15  4.183862E-16  4.857226E-17  3.079134E-16 -1.813549E-02  3.475763E-03 -1.721762E-02 -5.754546E-03  9.228729E-16 -2.576064E-16
     193    96-1  4.156922E+01 -7.200000E+01  0.000000E+00  6.591939E-17 -5.358746E-17 -2.478720E-03 -1.659782E-02  6.985274E-17  1.083620E-16 -1.896245E-02  3.887230E-03 -1.779997E-02 -3.566841E-03 -2.659695E-16  4.820821E-17 -2.561244E-16 -2.049302E-16 -1.708731E-02 -7.000035E-03
     194    97-0  4.243524E+01 -7.250000E+01  0.000000E+00 -1.110063E-02  1.428199E-02 -3.091453E-16 -1.333858E-15  1.781037E-02 -1.847765E-02  2.461545E-15 -2.678657E-15 -4.163336E-17 -3.185386E-16  2.187812E-02 -1.862493E-03 -2.287282E-02 -7.602980E-04  8.847090E-16 -4.551481E-16
     195    97-1  4.243524E+01 -7.250000E+01  0.000000E+00  5.386389E-17  2.193754E-16  2.376079E-02  9.698330E-03  1.156195E-16  3.465844E-17 -1.112191E-02  1.426543E-02  2.278959E-02 -2.092436E-03  2.529652E-16 -1.047387E-16 -2.779339E-16 -2.756623E-16 -1.934001E-02 -1.039641E-02
     196    98-0  4.243524E+01 -7.350000E+01  0.000000E+00  5.807804E-03 -8.154782E-03  3.581746E-16  7.628679E-16  9.129351E-03 -3.411054E-03  1.610249E-15 -4.317756E-16 -1.942890E-16  2.905662E-16 -9.525221E-03  3.568531E-03 -9.495544E-03 -3.580157E-03  6.192963E-16 -5.464379E-17
     197    98-1  4.243524E+01 -7.350000E+01  0.000000E+00  2.810169E-18 -5.813816E-17 -6.550282E-03 -7.216241E-03  6.451251E-17  1.663032E-17 -5.819951E-03  8.146118E-03 -9.867306E-03 -2.370474E-03 -9.368011E-17 -3.779171E-18 -1.575016E-16 -8.744095E-17 -9.927211E-03 -2.216919E-03
     198    99-0  4.330127E+01 -7.400000E+01  0.000000E+00 -6.026672E-04  1.109201E-02 -7.354923E-16 -5.489496E-16  9.034427E-04 -1.662775E-02  5.122921E-16 -2.621510E-15  2.151057E-16 -3.619067E-16  1.414760E-02 -1.279321E-03 -1.483367E-02  1.341359E-03  8.725659E-16 -3.773024E-16
     199    99-1  4.330127E+01 -7.400000E+01  0.000000E+00  1.699234E-17  1.670264E-16  1.577944E-02 -5.320472E-03  7.042856E-17 -2.276392E-17 -6.191976E-04  1.109110E-02  1.455138E-02 -3.177174E-03  1.551692E-16 -1.193459E-16 -1.799033E-16 -1.768049E-16 -1.254727E-02 -6.660141E-03

